earth.x	earth.y	moon.x	moon.y
177.934290	-67513979.993342	384985468.823305	5497951199.999878
177.954136	-67521509.993340	384985467.202607	5498564399.999878
177.973981	-67529039.993338	384985465.581909	5499177599.999878
177.993827	-67536569.993336	384985463.961211	5499790799.999878
178.013672	-67544099.993335	384985462.340513	5500403999.999878
178.033517	-67551629.993333	384985460.719815	5501017199.999878
178.053363	-67559159.993331	384985459.099117	5501630399.999878
178.073208	-67566689.993329	384985457.478419	5502243599.999878
178.093054	-67574219.993328	384985455.857722	5502856799.999878
178.112899	-67581749.993326	384985454.237024	5503469999.999878
178.132745	-67589279.993324	384985452.616326	5504083199.999878
178.152590	-67596809.993322	384985450.995628	5504696399.999878
178.172436	-67604339.993320	384985449.374930	5505309599.999878
178.192281	-67611869.993319	384985447.754232	5505922799.999878
178.212126	-67619399.993317	384985446.133534	5506535999.999878
178.231972	-67626929.993315	384985444.512836	5507149199.999878
178.251817	-67634459.993313	384985442.892138	5507762399.999878
178.271663	-67641989.993311	384985441.271440	5508375599.999878
178.291508	-67649519.993310	384985439.650742	5508988799.999878
178.311354	-67657049.993308	384985438.030044	5509601999.999878
178.331199	-67664579.993306	384985436.409346	5510215199.999878
178.351045	-67672109.993304	384985434.788648	5510828399.999878
178.370890	-67679639.993302	384985433.167950	5511441599.999878
178.390736	-67687169.993301	384985431.547252	5512054799.999878
178.410581	-67694699.993299	384985429.926554	5512667999.999878
178.430426	-67702229.993297	384985428.305856	5513281199.999878
178.450272	-67709759.993295	384985426.685158	5513894399.999878
178.470117	-67717289.993294	384985425.064460	5514507599.999878
178.489963	-67724819.993292	384985423.443762	5515120799.999878
178.509808	-67732349.993290	384985421.823064	5515733999.999878
178.529654	-67739879.993288	384985420.202366	5516347199.999878
178.549499	-67747409.993286	384985418.581668	5516960399.999878
178.569345	-67754939.993285	384985416.960970	5517573599.999878
178.589190	-67762469.993283	384985415.340272	5518186799.999878
178.609035	-67769999.993281	384985413.719574	5518799999.999878
178.628881	-67777529.993279	384985412.098876	5519413199.999878
178.648726	-67785059.993277	384985410.478178	5520026399.999878
178.668572	-67792589.993276	384985408.857480	5520639599.999878
178.688417	-67800119.993274	384985407.236782	5521252799.999878
178.708263	-67807649.993272	384985405.616084	5521865999.999878
178.728108	-67815179.993270	384985403.995386	5522479199.999878
178.747954	-67822709.993269	384985402.374688	5523092399.999878
178.767799	-67830239.993267	384985400.753990	5523705599.999878
178.787645	-67837769.993265	384985399.133292	5524318799.999878
178.807490	-67845299.993263	384985397.512594	5524931999.999878
178.827335	-67852829.993261	384985395.891896	5525545199.999878
178.847181	-67860359.993260	384985394.271198	5526158399.999878
178.867026	-67867889.993258	384985392.650500	5526771599.999878
178.886872	-67875419.993256	384985391.029803	5527384799.999878
178.906717	-67882949.993254	384985389.409105	5527997999.999878
178.926563	-67890479.993252	384985387.788407	5528611199.999878
178.946408	-67898009.993251	384985386.167709	5529224399.999878
178.966254	-67905539.993249	384985384.547011	5529837599.999878
178.986099	-67913069.993247	384985382.926313	5530450799.999878
179.005944	-67920599.993245	384985381.305615	5531063999.999878
179.025790	-67928129.993243	384985379.684917	5531677199.999878
179.045635	-67935659.993242	384985378.064219	5532290399.999878
179.065481	-67943189.993240	384985376.443521	5532903599.999878
179.085326	-67950719.993238	384985374.822823	5533516799.999878
179.105172	-67958249.993236	384985373.202125	5534129999.999878
179.125017	-67965779.993235	384985371.581427	5534743199.999878
179.144863	-67973309.993233	384985369.960729	5535356399.999878
179.164708	-67980839.993231	384985368.340031	5535969599.999878
179.184554	-67988369.993229	384985366.719333	5536582799.999878
179.204399	-67995899.993227	384985365.098635	5537195999.999878
179.224244	-68003429.993226	384985363.477937	5537809199.999878
179.244090	-68010959.993224	384985361.857239	5538422399.999878
179.263935	-68018489.993222	384985360.236541	5539035599.999878
179.283781	-68026019.993220	384985358.615843	5539648799.999878
179.303626	-68033549.993218	384985356.995145	5540261999.999878
179.323472	-68041079.993217	384985355.374447	5540875199.999878
179.343317	-68048609.993215	384985353.753749	5541488399.999878
179.363163	-68056139.993213	384985352.133051	5542101599.999878
179.383008	-68063669.993211	384985350.512353	5542714799.999878
179.402854	-68071199.993209	384985348.891655	5543327999.999878
179.422699	-68078729.993208	384985347.270957	5543941199.999878
179.442544	-68086259.993206	384985345.650259	5544554399.999878
179.462390	-68093789.993204	384985344.029561	5545167599.999878
179.482235	-68101319.993202	384985342.408863	5545780799.999878
179.502081	-68108849.993201	384985340.788165	5546393999.999878
179.521926	-68116379.993199	384985339.167467	5547007199.999878
179.541772	-68123909.993197	384985337.546769	5547620399.999878
179.561617	-68131439.993195	384985335.926071	5548233599.999878
179.581463	-68138969.993193	384985334.305373	5548846799.999878
179.601308	-68146499.993192	384985332.684675	5549459999.999878
179.621153	-68154029.993190	384985331.063977	5550073199.999878
179.640999	-68161559.993188	384985329.443279	5550686399.999878
179.660844	-68169089.993186	384985327.822581	5551299599.999878
179.680690	-68176619.993184	384985326.201883	5551912799.999878
179.700535	-68184149.993183	384985324.581186	5552525999.999878
179.720381	-68191679.993181	384985322.960488	5553139199.999878
179.740226	-68199209.993179	384985321.339790	5553752399.999878
179.760072	-68206739.993177	384985319.719092	5554365599.999878
179.779917	-68214269.993176	384985318.098394	5554978799.999878
179.799763	-68221799.993174	384985316.477696	5555591999.999878
179.819608	-68229329.993172	384985314.856998	5556205199.999878
179.839453	-68236859.993170	384985313.236300	5556818399.999878
179.859299	-68244389.993168	384985311.615602	5557431599.999878
179.879144	-68251919.993167	384985309.994904	5558044799.999878
179.898990	-68259449.993165	384985308.374206	5558657999.999878
179.918835	-68266979.993163	384985306.753508	5559271199.999878
179.938681	-68274509.993161	384985305.132810	5559884399.999878
179.958526	-68282039.993159	384985303.512112	5560497599.999878
179.978372	-68289569.993158	384985301.891414	5561110799.999878
179.998217	-68297099.993156	384985300.270716	5561723999.999878
180.018062	-68304629.993154	384985298.650018	5562337199.999878
180.037908	-68312159.993152	384985297.029320	5562950399.999878
180.057753	-68319689.993150	384985295.408622	5563563599.999878
180.077599	-68327219.993149	384985293.787924	5564176799.999878
180.097444	-68334749.993147	384985292.167226	5564789999.999878
180.117290	-68342279.993145	384985290.546528	5565403199.999878
180.137135	-68349809.993143	384985288.925830	5566016399.999878
180.156981	-68357339.993142	384985287.305132	5566629599.999878
180.176826	-68364869.993140	384985285.684434	5567242799.999878
180.196672	-68372399.993138	384985284.063736	5567855999.999878
180.216517	-68379929.993136	384985282.443038	5568469199.999878
180.236362	-68387459.993134	384985280.822340	5569082399.999878
180.256208	-68394989.993133	384985279.201642	5569695599.999878
180.276053	-68402519.993131	384985277.580944	5570308799.999878
180.295899	-68410049.993129	384985275.960246	5570921999.999878
180.315744	-68417579.993127	384985274.339548	5571535199.999878
180.335590	-68425109.993125	384985272.718850	5572148399.999878
180.355435	-68432639.993124	384985271.098152	5572761599.999878
180.375281	-68440169.993122	384985269.477454	5573374799.999878
180.395126	-68447699.993120	384985267.856756	5573987999.999878
180.414971	-68455229.993118	384985266.236058	5574601199.999878
180.434817	-68462759.993117	384985264.615360	5575214399.999878
180.454662	-68470289.993115	384985262.994662	5575827599.999878
180.474508	-68477819.993113	384985261.373964	5576440799.999878
180.494353	-68485349.993111	384985259.753267	5577053999.999878
180.514199	-68492879.993109	384985258.132569	5577667199.999878
180.534044	-68500409.993108	384985256.511871	5578280399.999878
180.553890	-68507939.993106	384985254.891173	5578893599.999878
180.573735	-68515469.993104	384985253.270475	5579506799.999878
180.593581	-68522999.993102	384985251.649777	5580119999.999878
180.613426	-68530529.993100	384985250.029079	5580733199.999878
180.633271	-68538059.993099	384985248.408381	5581346399.999878
180.653117	-68545589.993097	384985246.787683	5581959599.999878
180.672962	-68553119.993095	384985245.166985	5582572799.999878
180.692808	-68560649.993093	384985243.546287	5583185999.999878
180.712653	-68568179.993091	384985241.925589	5583799199.999878
180.732499	-68575709.993090	384985240.304891	5584412399.999878
180.752344	-68583239.993088	384985238.684193	5585025599.999878
180.772190	-68590769.993086	384985237.063495	5585638799.999878
180.792035	-68598299.993084	384985235.442797	5586251999.999878
180.811880	-68605829.993083	384985233.822099	5586865199.999878
180.831726	-68613359.993081	384985232.201401	5587478399.999878
180.851571	-68620889.993079	384985230.580703	5588091599.999878
180.871417	-68628419.993077	384985228.960005	5588704799.999878
180.891262	-68635949.993075	384985227.339307	5589317999.999878
180.911108	-68643479.993074	384985225.718609	5589931199.999878
180.930953	-68651009.993072	384985224.097911	5590544399.999878
180.950799	-68658539.993070	384985222.477213	5591157599.999878
180.970644	-68666069.993068	384985220.856515	5591770799.999878
180.990490	-68673599.993066	384985219.235817	5592383999.999878
181.010335	-68681129.993065	384985217.615119	5592997199.999878
181.030180	-68688659.993063	384985215.994421	5593610399.999878
181.050026	-68696189.993061	384985214.373723	5594223599.999878
181.069871	-68703719.993059	384985212.753025	5594836799.999878
181.089717	-68711249.993058	384985211.132327	5595449999.999878
181.109562	-68718779.993056	384985209.511629	5596063199.999878
181.129408	-68726309.993054	384985207.890931	5596676399.999878
181.149253	-68733839.993052	384985206.270233	5597289599.999878
181.169099	-68741369.993050	384985204.649535	5597902799.999878
181.188944	-68748899.993049	384985203.028837	5598515999.999878
181.208789	-68756429.993047	384985201.408139	5599129199.999878
181.228635	-68763959.993045	384985199.787441	5599742399.999878
181.248480	-68771489.993043	384985198.166743	5600355599.999878
181.268326	-68779019.993041	384985196.546045	5600968799.999878
181.288171	-68786549.993040	384985194.925348	5601581999.999878
181.308017	-68794079.993038	384985193.304650	5602195199.999878
181.327862	-68801609.993036	384985191.683952	5602808399.999878
181.347708	-68809139.993034	384985190.063254	5603421599.999878
181.367553	-68816669.993032	384985188.442556	5604034799.999878
181.387399	-68824199.993031	384985186.821858	5604647999.999878
181.407244	-68831729.993029	384985185.201160	5605261199.999878
181.427089	-68839259.993027	384985183.580462	5605874399.999878
181.446935	-68846789.993025	384985181.959764	5606487599.999878
181.466780	-68854319.993024	384985180.339066	5607100799.999878
181.486626	-68861849.993022	384985178.718368	5607713999.999878
181.506471	-68869379.993020	384985177.097670	5608327199.999878
181.526317	-68876909.993018	384985175.476972	5608940399.999878
181.546162	-68884439.993016	384985173.856274	5609553599.999878
181.566008	-68891969.993015	384985172.235576	5610166799.999878
181.585853	-68899499.993013	384985170.614878	5610779999.999878
181.605698	-68907029.993011	384985168.994180	5611393199.999878
181.625544	-68914559.993009	384985167.373482	5612006399.999878
181.645389	-68922089.993007	384985165.752784	5612619599.999878
181.665235	-68929619.993006	384985164.132086	5613232799.999878
181.685080	-68937149.993004	384985162.511388	5613845999.999878
181.704926	-68944679.993002	384985160.890690	5614459199.999878
181.724771	-68952209.993000	384985159.269992	5615072399.999878
181.744617	-68959739.992998	384985157.649294	5615685599.999878
181.764462	-68967269.992997	384985156.028596	5616298799.999878
181.784308	-68974799.992995	384985154.407898	5616911999.999878
181.804153	-68982329.992993	384985152.787200	5617525199.999878
181.823998	-68989859.992991	384985151.166502	5618138399.999878
181.843844	-68997389.992990	384985149.545804	5618751599.999878
181.863689	-69004919.992988	384985147.925106	5619364799.999878
181.883535	-69012449.992986	384985146.304408	5619977999.999878
181.903380	-69019979.992984	384985144.683710	5620591199.999878
181.923226	-69027509.992982	384985143.063012	5621204399.999878
181.943071	-69035039.992981	384985141.442314	5621817599.999878
181.962917	-69042569.992979	384985139.821616	5622430799.999878
181.982762	-69050099.992977	384985138.200918	5623043999.999878
182.002607	-69057629.992975	384985136.580220	5623657199.999878
182.022453	-69065159.992973	384985134.959522	5624270399.999878
182.042298	-69072689.992972	384985133.338824	5624883599.999878
182.062144	-69080219.992970	384985131.718126	5625496799.999878
182.081989	-69087749.992968	384985130.097429	5626109999.999878
182.101835	-69095279.992966	384985128.476731	5626723199.999878
182.121680	-69102809.992965	384985126.856033	5627336399.999878
182.141526	-69110339.992963	384985125.235335	5627949599.999878
182.161371	-69117869.992961	384985123.614637	5628562799.999878
182.181217	-69125399.992959	384985121.993939	5629175999.999878
182.201062	-69132929.992957	384985120.373241	5629789199.999878
